country_name,ladder_score,standard_error_of_ladder_score,upperwhisker,lowerwhisker,logged_gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,ladder_score_in_dystopia,explained_by_log_gdp_per_capita,explained_by_social_support,explained_by_healthy_life_expectancy,explained_by_freedom_to_make_life_choices,explained_by_generosity,explained_by_perceptions_of_corruption,dystopia_+_residual,is_saarc,region
Germany,6.8917999267578125,0.04948626086115837,6.988792896270752,6.794806957244873,10.878609657287598,0.8959547877311707,71.29983520507812,0.845851480960846,0.03003772906959057,0.4195641279220581,1.777825117111206,1.9194389581680298,1.4009678363800049,0.5386563539505005,0.6177360415458679,0.1525479108095169,0.36495622992515564,1.8975253105163574,0,Western Europe
Belgium,6.859099864959717,0.03394344076514244,6.925629138946533,6.7925705909729,10.843586921691895,0.9148709774017334,70.89908599853516,0.8252285122871399,0.0014193850802257657,0.5485734343528748,1.777825117111206,1.9068782329559326,1.448750376701355,0.5277373194694519,0.5902925133705139,0.13719281554222107,0.2725510895252228,1.9757428169250488,0,Western Europe
Czechia,6.845200061798096,0.043817318975925446,6.931081771850586,6.7593183517456055,10.6110200881958,0.9525779485702515,69.04974365234375,0.9025148749351501,0.039763081818819046,0.8589491844177246,1.777825117111206,1.823468804359436,1.5439990758895874,0.47734886407852173,0.6931394934654236,0.15776601433753967,0.05023914948105812,2.0992393493652344,0,
United Kingdom,6.795599937438965,0.04152262583374977,6.876984119415283,6.7142157554626465,10.704244613647461,0.8822047114372253,70.30000305175781,0.8521915674209595,0.2533075213432312,0.4540797472000122,1.777825117111206,1.8569034337997437,1.3662347793579102,0.5114142894744873,0.6261729598045349,0.2723426818847656,0.34023383259773254,1.8223381042480469,0,Western Europe
Lithuania,6.763000011444092,0.04403510317206383,6.849308967590332,6.676691055297852,10.567838668823242,0.9393466114997864,67.3969955444336,0.7478520274162292,-0.1452128291130066,0.8050867319107056,1.777825117111206,1.8079818487167358,1.5105764865875244,0.43231698870658875,0.48732560873031616,0.05851771682500839,0.08881905674934387,2.377429485321045,0,Central and Eastern Europe
France,6.661300182342529,0.03760574012994766,6.735007286071777,6.587593078613281,10.700735092163086,0.9088037610054016,72.30005645751953,0.818730354309082,-0.10028985142707825,0.5526185035705566,1.777825117111206,1.8556448221206665,1.4334245920181274,0.5659090876579285,0.5816452503204346,0.0826210081577301,0.2696537375450134,1.872446060180664,0,Western Europe
Slovenia,6.649899959564209,0.05083716660737991,6.74954080581665,6.550259113311768,10.58829116821289,0.9505247473716736,71.05184936523438,0.9132804870605469,0.014400637708604336,0.7712460160255432,1.777825117111206,1.815317153930664,1.5388127565383911,0.5318995714187622,0.7074655294418335,0.14415787160396576,0.11305804550647736,1.7991509437561035,0,Central and Eastern Europe
Costa Rica,6.608500003814697,0.05160551518201828,6.709646701812744,6.50735330581665,9.951566696166992,0.8716379404067993,70.0,0.8950209617614746,-0.06980490684509277,0.767810046672821,1.777825117111206,1.5869576930999756,1.3395427465438843,0.503240168094635,0.6831671595573425,0.09897762537002563,0.11551912128925323,2.2810611724853516,0,Latin America and Caribbean
Romania,6.589099884033203,0.051587723195552826,6.690211772918701,6.487987995147705,10.339055061340332,0.8479619026184082,67.05085754394531,0.8558145761489868,-0.17174836993217468,0.9290894269943237,1.777825117111206,1.7259292602539062,1.2797365188598633,0.4228858947753906,0.6309942007064819,0.044280145317316055,0.0,2.4853105545043945,0,Central and Eastern Europe
Singapore,6.586699962615967,0.06791964918375015,6.719822406768799,6.453577518463135,11.571497917175293,0.8775396943092346,73.80000305175781,0.8776695728302002,0.06273898482322693,0.1461123824119568,1.777825117111206,2.1679413318634033,1.3544509410858154,0.6067776083946228,0.6600772142410278,0.17009367048740387,0.5608206987380981,1.0665555000305176,0,Southeastern Asia
United Arab Emirates,6.571199893951416,0.04326041787862778,6.655990123748779,6.486409664154053,11.145174026489258,0.825512707233429,66.24315643310547,0.9417835474014282,0.0956914871931076,0.5837928652763367,1.777825117111206,2.0150415897369385,1.2230294942855835,0.4008787274360657,0.745395302772522,0.18777425587177277,0.24732458591461182,1.751781940460205,0,Middle East and Northern Africa
Taiwan Province of China,6.535399913787842,0.04687139391899109,6.627267837524414,6.4435319900512695,10.797459602355957,0.88442462682724,69.5999984741211,0.8039209842681885,-0.1289578080177307,0.6809817552566528,1.777825117111206,1.8903347253799438,1.371842384338379,0.4923414885997772,0.5619380474090576,0.06723929941654205,0.1777113676071167,1.9740161895751953,0,
Uruguay,6.493899822235107,0.04567335918545723,6.5834197998046875,6.404379844665527,10.03650951385498,0.9132089614868164,67.5,0.8952000141143799,-0.0646173283457756,0.574579119682312,1.777825117111206,1.617422103881836,1.4445520639419556,0.4351235330104828,0.6834053993225098,0.10176099836826324,0.25392407178878784,1.9577207565307617,0,Latin America and Caribbean
Slovakia,6.468599796295166,0.05562767758965492,6.577630043029785,6.359569549560547,10.353433609008789,0.9525606036186218,68.83783721923828,0.7532278895378113,-0.016442598775029182,0.897835910320282,1.777825117111206,1.7310861349105835,1.5439553260803223,0.47157514095306396,0.4944794178009033,0.1276090145111084,0.022385867312550545,2.0775585174560547,0,Central and Eastern Europe
Saudi Arabia,6.462600231170654,0.06063041090965271,6.581435680389404,6.343764781951904,10.71545124053955,0.8838691711425781,64.39929962158203,0.8938149809837341,-0.08065205812454224,0.6913089752197266,1.777825117111206,1.8609226942062378,1.3704391717910767,0.3506397604942322,0.6815623044967651,0.09315761178731918,0.17031432688236237,1.9355592727661133,0,Middle East and Northern Africa
Estonia,6.4552001953125,0.04005970060825348,6.533717155456543,6.376683235168457,10.541337966918945,0.945625901222229,69.6501693725586,0.9287907481193542,0.03176429495215416,0.40946701169013977,1.777825117111206,1.7984774112701416,1.5264379978179932,0.4937084913253784,0.7281054854393005,0.15347428619861603,0.3721884787082672,1.3828096389770508,0,Central and Eastern Europe
Spain,6.436200141906738,0.04215528070926666,6.518824577331543,6.353575706481934,10.540300369262695,0.9317399263381958,72.3499755859375,0.782114565372467,-0.06592799723148346,0.7105185389518738,1.777825117111206,1.7981053590774536,1.4913617372512817,0.5672692060470581,0.5329196453094482,0.10105776786804199,0.1565551459789276,1.7889785766601562,0,Western Europe
Italy,6.4045000076293945,0.054324597120285034,6.510976314544678,6.298023700714111,10.634051322937012,0.881569504737854,72.05000305175781,0.7105135917663574,-0.07354280352592468,0.8417539000511169,1.777825117111206,1.8317288160324097,1.364630103111267,0.5590959787368774,0.43763837218284607,0.09697206318378448,0.06255556643009186,2.0519046783447266,0,Western Europe
Kosovo,6.367599964141846,0.06012704223394394,6.485448837280273,6.249751091003418,9.359097480773926,0.8437927961349487,65.19499206542969,0.861473560333252,0.2587166726589203,0.8661229014396667,1.777825117111206,1.3744702339172363,1.2692053318023682,0.3723197281360626,0.6385247111320496,0.27524492144584656,0.045100852847099304,2.392719030380249,0,Central and Eastern Europe
Chile,6.333799839019775,0.04615228250622749,6.424258232116699,6.243341445922852,10.113971710205078,0.8891310691833496,70.2998275756836,0.7922620177268982,-0.01102911215275526,0.8227498531341553,1.777825117111206,1.645203709602356,1.3837307691574097,0.5114095211029053,0.5464231371879578,0.13051360845565796,0.07616753876209259,2.0403213500976562,0,Latin America and Caribbean
Mexico,6.329500198364258,0.05706251040101051,6.441342830657959,6.217657566070557,9.849601745605469,0.8040080666542053,65.80000305175781,0.8562236428260803,-0.09356047213077545,0.7683507204055786,1.777825117111206,1.550388216972351,1.168708324432373,0.38880425691604614,0.6315385103225708,0.08623164147138596,0.11513185501098633,2.3887288570404053,0,Latin America and Caribbean
Malta,6.299900054931641,0.04470139369368553,6.387514591217041,6.21228551864624,10.660865783691406,0.9226775169372559,71.60003662109375,0.8856375217437744,0.11931498348712921,0.7288661599159241,1.777825117111206,1.8413457870483398,1.4684698581695557,0.5468358397483826,0.6706803441047668,0.20044934749603271,0.14341334998607635,1.4286656379699707,0,Western Europe
Panama,6.264500141143799,0.08140499889850616,6.424054145812988,6.104946136474609,10.305059432983398,0.8963010907173157,68.95027160644531,0.8550963401794434,-0.1333904266357422,0.8782973885536194,1.777825117111206,1.713736891746521,1.4018425941467285,0.47463858127593994,0.6300383806228638,0.0648609921336174,0.036380667239427567,1.9430456161499023,0,Latin America and Caribbean
Poland,6.259699821472168,0.042286425828933716,6.342581272125244,6.176818370819092,10.45294189453125,0.9250565767288208,69.04891967773438,0.7654918432235718,-0.030951187014579773,0.7355665564537048,1.777825117111206,1.7667744159698486,1.4744794368743896,0.4773264229297638,0.5107993483543396,0.11982447654008865,0.13861407339572906,1.7718477249145508,0,Central and Eastern Europe
Nicaragua,6.258800029754639,0.07631693035364151,6.40838098526001,6.109219074249268,8.617688179016113,0.8528122305870056,65.64956665039062,0.8774302005767822,0.020930536091327667,0.6250089406967163,1.777825117111206,1.1085658073425293,1.291988730430603,0.3847053647041321,0.6597586274147034,0.1476614624261856,0.21780285239219666,2.4483234882354736,0,Latin America and Caribbean
